id,url,header,endereço,area,comodos,banheiros,garagens,extras,preço,condomínio,Bairro,Retirado em
2513947173,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-182m2-venda-RS1611400-id-2513947173/,"Apartamento com 2 Quartos à Venda, 182m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",182,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 1.611.400,R$ 1.244,Botafogo,2021-04-14 11:46
2514122389,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1100000-id-2514122389/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Real Grandeza, 0 - Botafogo, Rio de Janeiro - RJ",100,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Playground
Sauna",R$ 1.100.000,R$ 1.980,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/vivaz-prime-zona-norte-2492310219,https://www.vivareal.com.br/imoveis-lancamento/vivaz-prime-zona-norte-2492310219/,Vivaz Prime Zona Norte,"Rua das Oficinas - Engenho De Dentro, Rio de Janeiro - RJ",42-45,1-2 Quartos,1 Banheiro,1 Vaga,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:46
2512209177,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1020000-id-2512209177/,"Apartamento com 3 Quartos à Venda, 110m²","Rua São Clemente, 365 - Botafogo, Rio de Janeiro - RJ",110,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.020.000,R$ 1.279,Botafogo,2021-04-14 11:46
2512189975,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-116m2-venda-RS1900000-id-2512189975/,"Apartamento com 3 Quartos à Venda, 116m²","Rua Voluntários da Pátria, 110 - Botafogo, Rio de Janeiro - RJ",116,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 1.900.000,,Botafogo,2021-04-14 11:46
2512445619,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-101m2-venda-RS1150000-id-2512445619/,"Apartamento com 2 Quartos à Venda, 101m²","Rua Visconde de Caravelas - Botafogo, Rio de Janeiro - RJ",101,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Aceita animais
Jardim",R$ 1.150.000,R$ 1.794,Botafogo,2021-04-14 11:46
2499256209,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-210m2-venda-RS2000000-id-2499256209/,"Apartamento com 4 Quartos à Venda, 210m²","Rua Marechal Ramon Castilla, 120 - Botafogo, Rio de Janeiro - RJ",210,4 Quartos,3 Banheiros,3 Vagas,"Varanda
Elevador
Condomínio fechado
Playground
Vista para o mar",R$ 2.000.000,R$ 2.800,Botafogo,2021-04-14 11:46
2500468974,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-94m2-venda-RS1261000-id-2500468974/,"Apartamento com 3 Quartos à Venda, 94m²","Ladeira do Leme - Botafogo, Rio de Janeiro - RJ",94,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Espaço verde / Parque
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 1.261.000,R$ 1.000,Botafogo,2021-04-14 11:46
2509833982,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-156m2-venda-RS2399999-id-2509833982/,"Apartamento com 2 Quartos à Venda, 156m²","Rua Assunção, 2 - Botafogo, Rio de Janeiro - RJ",156,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 2.399.999,R$ 2.500,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/vivaz-prime-zona-norte-2516215717,https://www.vivareal.com.br/imoveis-lancamento/vivaz-prime-zona-norte-2516215717/,Vivaz Prime Zona Norte,"Rua das Oficinas, 0 - Engenho De Dentro, Rio de Janeiro - RJ",42-45,1-2 Quartos,1 Banheiro,1 Vaga,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:46
2512882879,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-venda-RS979000-id-2512882879/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Real Grandeza - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 979.000,,Botafogo,2021-04-14 11:46
2511906315,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS965800-id-2511906315/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Pinheiro Guimarães, 49 - Botafogo, Rio de Janeiro - RJ",75,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Elevador
Academia
Condomínio fechado",R$ 965.800,R$ 800,Botafogo,2021-04-14 11:46
2459396083,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-133m2-venda-RS1699990-id-2459396083/,"Apartamento com 4 Quartos à Venda, 133m²","Rua Dona Mariana - Botafogo, Rio de Janeiro - RJ",133,4 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Mobiliado
Churrasqueira
Elevador",R$ 1.699.990,R$ 1.045,Botafogo,2021-04-14 11:46
2499021575,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1150000-id-2499021575/,"Apartamento com 2 Quartos à Venda, 88m²","Rua Álvaro Ramos - Botafogo, Rio de Janeiro - RJ",88,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Academia
Playground
Área de serviço",R$ 1.150.000,R$ 800,Botafogo,2021-04-14 11:46
2509241999,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-96m2-venda-RS1200000-id-2509241999/,"Apartamento com 3 Quartos à Venda, 96m²","Rua Assis Bueno - Botafogo, Rio de Janeiro - RJ",96,3 Quartos,3 Banheiros,2 Vagas,"Academia
Playground
Área de serviço
Ar-condicionado
Salão de festas",R$ 1.200.000,R$ 1.300,Botafogo,2021-04-14 11:46
2499160846,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-69m2-venda-RS710000-id-2499160846/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Voluntários da Pátria, 389 - Botafogo, Rio de Janeiro - RJ",69,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Área de serviço
Conexão à internet
Interfone",R$ 710.000,R$ 690,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/vivaz-ramos-2516213566,https://www.vivareal.com.br/imoveis-lancamento/vivaz-ramos-2516213566/,Vivaz Ramos,"Rua João Romariz, 122 - Ramos, Rio de Janeiro - RJ",42-45,1-2 Quartos,1 Banheiro,-- Vaga,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:46
2515740515,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1020000-id-2515740515/,"Apartamento com 3 Quartos à Venda, 100m²","Rua São Clemente, 365 - Botafogo, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.020.000,R$ 1.300,Botafogo,2021-04-14 11:46
2515604606,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS1081900-id-2515604606/,"Apartamento com 3 Quartos à Venda, 75m²","Rua Real Grandeza - Botafogo, Rio de Janeiro - RJ",75,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Varanda gourmet
Condomínio fechado",R$ 1.081.900,,Botafogo,2021-04-14 11:46
2503974647,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-77m2-venda-RS997000-id-2503974647/,"Apartamento com 2 Quartos à Venda, 77m²","Avenida Lauro Sodré, 150 - Botafogo, Rio de Janeiro - RJ",77,2 Quartos,3 Banheiros,1 Vaga,,R$ 997.000,R$ 915,Botafogo,2021-04-14 11:46
2514773728,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-95m2-venda-RS1350000-id-2514773728/,"Apartamento com 3 Quartos à Venda, 95m²","Rua Conde de Irajá - Botafogo, Rio de Janeiro - RJ",95,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Playground
Salão de festas",R$ 1.350.000,R$ 1.600,Botafogo,2021-04-14 11:46
2490288347,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-98m2-venda-RS1890000-id-2490288347/,"Apartamento com 3 Quartos à Venda, 98m²","Rua Henrique de Novais, 155 - Botafogo, Rio de Janeiro - RJ",98,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Elevador
Academia
Condomínio fechado
Playground",R$ 1.890.000,R$ 10,Botafogo,2021-04-14 11:46
2506016887,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-113m2-venda-RS1798000-id-2506016887/,"Apartamento com 3 Quartos à Venda, 113m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",113,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 1.798.000,R$ 1.300,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/vivaz-ramos-2489054423,https://www.vivareal.com.br/imoveis-lancamento/vivaz-ramos-2489054423/,Vivaz Ramos,"Rua João Romariz, 122 - Ramos, Rio de Janeiro - RJ",42-45,1-2 Quartos,1 Banheiro,-- Vagas,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:46
2500947976,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-76m2-venda-RS970000-id-2500947976/,"Apartamento com 2 Quartos à Venda, 76m²","Rua Barão de Lucena - Botafogo, Rio de Janeiro - RJ",76,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Playground",R$ 970.000,,Botafogo,2021-04-14 11:46
2503015706,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-55m2-venda-RS710000-id-2503015706/,"Apartamento com Quarto à Venda, 55m²","Rua Dona Mariana - Botafogo, Rio de Janeiro - RJ",55,1 Quarto,2 Banheiros,1 Vaga,"Varanda
Área de serviço
Armário na cozinha
Interfone",R$ 710.000,R$ 756,Botafogo,2021-04-14 11:46
2499540573,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-123m2-venda-RS1450000-id-2499540573/,"Apartamento com 3 Quartos à Venda, 123m²","Botafogo, Rio de Janeiro - RJ",123,3 Quartos,3 Banheiros,2 Vagas,"Playground
Salão de festas",R$ 1.450.000,,Botafogo,2021-04-14 11:46
2490595485,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-68m2-venda-RS990500-id-2490595485/,"Apartamento com 2 Quartos à Venda, 68m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",68,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 990.500,R$ 805,Botafogo,2021-04-14 11:46
2510168341,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-40m2-venda-RS480000-id-2510168341/,"Apartamento com Quarto à Venda, 40m²","Rua Lauro Muller, 36 - Botafogo, Rio de Janeiro - RJ",40,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Condomínio fechado
Circuito de segurança",R$ 480.000,R$ 490,Botafogo,2021-04-14 11:46
2509731104,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1420000-id-2509731104/,"Apartamento com 2 Quartos à Venda, 88m²","Botafogo, Rio de Janeiro - RJ",88,2 Quartos,3 Banheiros,1 Vaga,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
Salão de festas",R$ 1.420.000,R$ 1.000,Botafogo,2021-04-14 11:46
2512784257,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-124m2-venda-RS1574000-id-2512784257/,"Apartamento com 4 Quartos à Venda, 124m²","Rua Mena Barreto, 161 - Botafogo, Rio de Janeiro - RJ",124,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.574.000,R$ 1.500,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/residencial-torres-do-meier-2483770129,https://www.vivareal.com.br/imoveis-lancamento/residencial-torres-do-meier-2483770129/,Residencial Torres do Méier,"Rua Dois de Fevereiro, 1470 - Água Santa, Rio de Janeiro - RJ",43-45,2 Quartos,1 Banheiro,-- Vaga,,R$ 224.900,,Botafogo,2021-04-14 11:46
2516253738,https://www.vivareal.com.br/imovel/apartamento-5-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-218m2-venda-RS2450000-id-2516253738/,"Apartamento com 5 Quartos à Venda, 218m²","Rua da Matriz, 61 - Botafogo, Rio de Janeiro - RJ",218,5 Quartos,5 Banheiros,4 Vagas,,R$ 2.450.000,R$ 2.635,Botafogo,2021-04-14 11:46
2503106475,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-42m2-venda-RS530000-id-2503106475/,"Apartamento com Quarto à Venda, 42m²","Rua Conde de Irajá - Botafogo, Rio de Janeiro - RJ",42,1 Quarto,1 Banheiro,-- Vaga,"Área de serviço
Ar-condicionado
Interfone",R$ 530.000,R$ 600,Botafogo,2021-04-14 11:46
2513329187,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-150m2-venda-RS1664600-id-2513329187/,"Apartamento com 3 Quartos à Venda, 150m²","Rua Pinheiro Guimarães, 49 - Botafogo, Rio de Janeiro - RJ",150,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.664.600,,Botafogo,2021-04-14 11:46
2504657687,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-68m2-venda-RS979000-id-2504657687/,"Apartamento com 2 Quartos à Venda, 68m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",68,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 979.000,R$ 20,Botafogo,2021-04-14 11:46
2492942379,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-89m2-venda-RS750000-id-2492942379/,"Apartamento com 3 Quartos à Venda, 89m²","Rua Voluntários da Pátria, 292, apartamento 402 - Botafogo, Rio de Janeiro - RJ",89,3 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Elevador
Próximo a escola
Próximo a hospitais
Próximo a shopping",R$ 750.000,R$ 950,Botafogo,2021-04-14 11:46
2513334948,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-104m2-venda-RS1875000-id-2513334948/,"Apartamento com 3 Quartos à Venda, 104m²","Rua Pinheiro Guimarães, 75 - Botafogo, Rio de Janeiro - RJ",104,3 Quartos,3 Banheiros,1 Vaga,,R$ 1.875.000,,Botafogo,2021-04-14 11:46
https://www.vivareal.com.br/imoveis-lancamento/residencial-amaro-2464551489,https://www.vivareal.com.br/imoveis-lancamento/residencial-amaro-2464551489/,Residencial Amaro,"Rua Pompílio de Albuquerque, 51 - Encantado, Rio de Janeiro - RJ",43-45,1-2 Quartos,1 Banheiro,1 Vaga,Minha Casa Minha Vida,R$ 218.900,,Botafogo,2021-04-14 11:46
2505382609,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-69m2-venda-RS989000-id-2505382609/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Real Grandeza - Botafogo, Rio de Janeiro - RJ",69,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 989.000,R$ 764,Botafogo,2021-04-14 11:46
2507020472,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS890000-id-2507020472/,"Apartamento com 3 Quartos à Venda, 88m²","Botafogo, Rio de Janeiro - RJ",88,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Garagem
Área de serviço
Ar-condicionado
Armário embutido",R$ 890.000,R$ 850,Botafogo,2021-04-14 11:46
2489367113,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-180m2-venda-RS1700000-id-2489367113/,"Apartamento com 3 Quartos à Venda, 180m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",180,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Área de serviço
Jardim
Interfone",R$ 1.700.000,R$ 1.800,Botafogo,2021-04-14 11:46
2512469992,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-64m2-venda-RS998000-id-2512469992/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Sorocaba, 1111 - Botafogo, Rio de Janeiro - RJ",64,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 998.000,R$ 810,Botafogo,2021-04-14 11:47
2512766706,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1200000-id-2512766706/,"Apartamento com 2 Quartos à Venda, 114m²","Rua Sorocaba - Botafogo, Rio de Janeiro - RJ",114,2 Quartos,3 Banheiros,1 Vaga,"Condomínio fechado
Aceita animais",R$ 1.200.000,R$ 1.600,Botafogo,2021-04-14 11:47
2514239478,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-101m2-venda-RS1000000-id-2514239478/,"Apartamento com Quarto à Venda, 101m²","Avenida Pasteur - Botafogo, Rio de Janeiro - RJ",101,1 Quarto,2 Banheiros,-- Vaga,"Elevador
Condomínio fechado
Área de serviço
Ar-condicionado
Aceita animais",R$ 1.000.000,R$ 1.200,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/riviera-carioca-10044,https://www.vivareal.com.br/imoveis-lancamento/riviera-carioca-10044/,Riviera Carioca,"Rua Joaquim Martins - Encantado, Rio de Janeiro - RJ",45,1-2 Quartos,1 Banheiro,1 Vaga,,R$ 215.900,,Botafogo,2021-04-14 11:47
2506520060,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-83m2-venda-RS1100000-id-2506520060/,"Apartamento com 2 Quartos à Venda, 83m²","Rua Pinheiro Guimarães, 115 - Botafogo, Rio de Janeiro - RJ",83,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Playground
Salão de festas",R$ 1.100.000,R$ 1.100,Botafogo,2021-04-14 11:47
2504595037,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-104m2-venda-RS1099000-id-2504595037/,"Apartamento com 3 Quartos à Venda, 104m²","Botafogo, Rio de Janeiro - RJ",104,3 Quartos,3 Banheiros,2 Vagas,"Playground
Área de serviço
Salão de festas
Closet
Sala de jantar",R$ 1.099.000,R$ 1.700,Botafogo,2021-04-14 11:47
2509977224,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1200000-id-2509977224/,"Apartamento com 2 Quartos à Venda, 90m²","Rua Visconde de Ouro Preto - Botafogo, Rio de Janeiro - RJ",90,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Varanda gourmet
Condomínio fechado
Playground
Espaço gourmet",R$ 1.200.000,R$ 800,Botafogo,2021-04-14 11:47
2516053888,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-84m2-venda-RS750000-id-2516053888/,"Apartamento com 3 Quartos à Venda, 84m²","Rua da Passagem - Botafogo, Rio de Janeiro - RJ",84,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Playground
Área de serviço
Jardim
Armário embutido",R$ 750.000,R$ 639,Botafogo,2021-04-14 11:47
2512550032,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-47m2-venda-RS565000-id-2512550032/,"Apartamento com 2 Quartos à Venda, 47m²","Rua Dona Mariana, 0 - Botafogo, Rio de Janeiro - RJ",47,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Condomínio fechado
Área de serviço
Interfone",R$ 565.000,R$ 760,Botafogo,2021-04-14 11:47
2513616234,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-77m2-venda-RS1091000-id-2513616234/,"Apartamento com 3 Quartos à Venda, 77m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",77,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 1.091.000,R$ 900,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/seleto-residencial-olaria-2495976891,https://www.vivareal.com.br/imoveis-lancamento/seleto-residencial-olaria-2495976891/,Seleto Residencial Olaria,"Rua Leopoldina Rego, 19 - Olaria, Rio de Janeiro - RJ",59-140,3 Quartos,2-3 Banheiros,1 Vaga,,Sob Consulta,,Botafogo,2021-04-14 11:47
2505228092,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-139m2-venda-RS2248100-id-2505228092/,"Apartamento com 4 Quartos à Venda, 139m²","Rua Assunção, 260 - Botafogo, Rio de Janeiro - RJ",139,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 2.248.100,R$ 1.400,Botafogo,2021-04-14 11:47
2512525580,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1080000-id-2512525580/,"Apartamento com 3 Quartos à Venda, 120m²","Rua da Matriz - Botafogo, Rio de Janeiro - RJ",120,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Mobiliado
Elevador
Área de serviço",R$ 1.080.000,R$ 1.400,Botafogo,2021-04-14 11:47
2500720622,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-132m2-venda-RS1670000-id-2500720622/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Dona Mariana, 180 - Botafogo, Rio de Janeiro - RJ",132,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 1.670.000,R$ 1.900,Botafogo,2021-04-14 11:47
2513344293,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-179m2-venda-RS3649999-id-2513344293/,"Apartamento com 4 Quartos à Venda, 179m²","Rua General Severiano, 201 - Botafogo, Rio de Janeiro - RJ",179,4 Quartos,6 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 3.649.999,R$ 1.800,Botafogo,2021-04-14 11:47
2508852592,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-254m2-venda-RS2900000-id-2508852592/,"Apartamento com 4 Quartos à Venda, 254m²","Botafogo, Rio de Janeiro - RJ",254,4 Quartos,5 Banheiros,2 Vagas,,R$ 2.900.000,,Botafogo,2021-04-14 11:47
2513353589,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-72m2-venda-RS880000-id-2513353589/,"Apartamento com 3 Quartos à Venda, 72m²","Botafogo, Rio de Janeiro - RJ",72,3 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Playground",R$ 880.000,R$ 1.077,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/completo-guanabara-2510709481,https://www.vivareal.com.br/imoveis-lancamento/completo-guanabara-2510709481/,Completo Guanabara,"Rua Alberto Torres, 220 - Neves Neves, São Gonçalo - RJ",41-43,2 Quartos,1 Banheiro,-- Vaga,,R$ 153.750,,Botafogo,2021-04-14 11:47
2514821387,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-153m2-venda-RS2519999-id-2514821387/,"Apartamento com 4 Quartos à Venda, 153m²","Rua Paulo Barreto, 50 - Botafogo, Rio de Janeiro - RJ",153,4 Quartos,4 Banheiros,1 Vaga,"Piscina
Elevador
Academia
Condomínio fechado
Sistema de alarme",R$ 2.519.999,R$ 1.200,Botafogo,2021-04-14 11:47
2496919691,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1400000-id-2496919691/,"Apartamento com 4 Quartos à Venda, 120m²","Botafogo, Rio de Janeiro - RJ",120,4 Quartos,3 Banheiros,2 Vagas,,R$ 1.400.000,R$ 2.510,Botafogo,2021-04-14 11:47
2509820624,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-70m2-venda-RS850000-id-2509820624/,"Apartamento com 2 Quartos à Venda, 70m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
Armário embutido",R$ 850.000,R$ 900,Botafogo,2021-04-14 11:47
2499190082,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-60m2-venda-RS700000-id-2499190082/,"Apartamento com 2 Quartos à Venda, 60m²","Avenida Pasteur, 140 - Botafogo, Rio de Janeiro - RJ",60,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Ar-condicionado
Armário embutido
Armário na cozinha",R$ 700.000,R$ 800,Botafogo,2021-04-14 11:47
2513613559,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-78m2-venda-RS1000000-id-2513613559/,"Apartamento com 2 Quartos à Venda, 78m²","Rua Sorocaba - Botafogo, Rio de Janeiro - RJ",78,2 Quartos,1 Banheiro,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Ar-condicionado",R$ 1.000.000,R$ 1.022,Botafogo,2021-04-14 11:47
